mean_entropy,mean_power,variance,stddev,max_vel,amp_density,kurtosis,zernike_moment,periodicity,mean_torso_power,pos_neg_ratio,doppler_offset,main_lobe_width,auto_correlation,envelope_width,limb_asymmetry,limb_power,limb_smoothness,clean_kurtosis,motion_duration,doppler_peak_velocity,doppler_symmetry_index,cepstral_entropy,range_bin_span,doppler_bandwidth,skew_val,contrast,dissimilarity,homogeneity,energy,correlation,ASM
7.533667594319452,1274676.3389184289,479385929512206.9,21894883.637786407,-0.1616379310344827,0.0007406444906444,715.2909104700685,0.1497746052893291,0.9978494940479176,33913896.47295776,0.0168189657166217,-0.266060672612219,0.1939655172413792,0.9978494940479176,25.829741379310345,25.829741379310345,7668244721.625154,0.0,9685.862792947852,0.73,-0.1616379310344827,-0.966918465757042,1.206332934208957,5.0,0.1700224238997836,7.572355453274409,6.535031330214151,0.1419176665859718,0.9913901526938592,0.988289785372824,0.9120787029794436,0.9767169538715808
7.401320717662323,53075.43943319524,1598218364024.927,1264206.6144522924,-0.1616379310344827,0.0002156964656964,2842.45635665752,0.1569326711069409,0.9949136237211256,2399421.5917424434,0.2307488148221779,-0.103411646055913,0.0969827586206896,0.9949136237211256,25.829741379310345,25.829741379310345,587944921.3514867,0.0,3242.8499984372725,0.17,-0.1293103448275862,-0.6250269558772362,0.8419180406115323,13.0,0.2897651564756571,9.776059062382489,2.001053181685628,0.0552837293565548,0.9926111931413348,0.9867736810795948,0.9067976170225728,0.9737226718543032
7.71312800332412,3549.985597489633,6265781578.92033,79156.69004525348,0.1293103448275862,0.0001065488565488,3384.4631924637283,0.1759129135128208,0.8481861233079954,171065.2681441206,0.8468003550470871,-0.0246028751115869,0.3556034482758621,0.8481861233079954,25.829741379310345,25.829741379310345,38001705.08528218,0.0,82000.81462096535,0.05,-0.1293103448275862,-0.0829540911307692,0.6370546327826245,1.0,0.9590353808797168,7.687125312944758,1.408645892941386,0.0480170700104387,0.9923720561523796,0.9841315805839912,0.8785845646438519,0.9685160662580136
7.324189514869988,263787.32128141174,25623546753682.832,5061970.639354087,-0.1293103448275862,0.0005301455301455,918.4890439951636,0.1688827587028946,0.9742118034277756,12570923.71145301,0.6820286156783189,-0.0286079313929279,0.0969827586206896,0.9742118034277756,25.829741379310345,25.829741379310345,1922656597.807727,0.0,9482.481965322322,0.39,-0.1293103448275862,-0.1890404130808743,0.6145597190863051,7.0,0.2806910192794239,7.778539865603617,4.246342033262935,0.0991384488951222,0.9933996526266576,0.9903123117507092,0.9212763252812802,0.9807186786668662
9.454744293146293,3017730.6785996994,997637072905463.8,31585393.347328503,0.646551724137931,0.0008180428134556,445.2018367420637,0.1429120166578349,0.9966441876208412,16897834.481516685,0.8645256248873819,-0.0453657511896005,1.487068965517241,0.9966441876208412,25.829741379310345,25.829741379310345,229262895908.3962,0.0,6035.000064354857,1.19,-0.5818965517241379,-0.0726588968820419,1.277931326258038,7.0,0.6439911478442625,4.202320594763334,8.507871736097032,0.2572086267750172,0.9732790928612756,0.95453225791511,0.911366600182524,0.911133243881239
7.8206756495423875,6769501.175323625,1.199990869380972e+16,109544094.74640666,0.5172413793103449,0.0003092515592515,909.692341250793,0.1505053388167506,0.996166849642908,164597260.86514065,2.074932893877233,0.1919885447110562,0.7758620689655171,0.996166849642908,25.829741379310345,25.829741379310345,319475421824.7197,0.0,2712.969042404732,0.5,-0.1616379310344827,0.3495793017199254,1.2009477945193616,5.0,0.3216719828930898,5.292138597597056,3.8919053472727576,0.114972408187539,0.988826274397828,0.9813850324793916,0.9105874297464468,0.963117042100921
7.46612695092926,1373562.1459216252,656147519591125.8,25615376.62403436,0.1616379310344827,0.0003768191268191,1077.91009630414,0.1538735591688828,0.99680665174783,45844358.74026156,14.0023195173217,0.2124416150726885,0.1293103448275862,0.99680665174783,25.829741379310345,25.829741379310345,12309514975.17366,0.0,8522.171773066355,0.47,0.1616379310344827,0.8666872814106648,0.89080967956675,3.0,0.2015411821346125,8.876825697940694,3.879349114762168,0.1005481579786745,0.9921079745391036,0.9877709862711924,0.9126227354635702,0.9756916963263332
7.31851558802442,2152385.1183391423,2122906781427707.5,46075012.54940369,-0.6142241379310345,0.0003170478170478,1494.3692205452137,0.1175706423745821,0.991919413114534,30487800.67222503,0.0395659473004829,-0.4796076671306803,0.1616379310344827,0.991919413114534,25.829741379310345,25.829741379310345,78024600777.66249,0.0,1780.8009339171747,0.29,-0.6142241379310345,-0.9238798704339504,0.890974000973889,5.0,0.321773194874469,6.459947372266875,2.8776777714323587,0.075689393791019,0.9930573362133104,0.987315210628672,0.9120930799555208,0.9747914748346472
7.674793261865918,3198595.0880690683,2982545006257336.0,54612681.73471557,-0.3879310344827586,0.0006990644490644,731.3030135604463,0.1518216049431564,0.9955715023762216,25846815.398149747,0.0216332623985358,-0.5493070450236287,0.2262931034482758,0.9955715023762216,25.829741379310345,25.829741379310345,92621259173.08524,0.0,4811.112405450976,0.41,-0.3232758620689655,-0.9576496514067164,0.9049589903339248,5.0,0.3697973820518217,5.679723746033442,5.918435685497771,0.1348949215674543,0.9896876929066634,0.9803111052747508,0.9129546950801362,0.961010491416494
7.295203909000989,4075102.771675917,6911101590156594.0,83133035.49225539,-0.1616379310344827,0.0002598752598752,1260.7883012185564,0.157011578667876,0.9951563668805746,130188571.88386431,0.0330596255723271,-0.2144479982956707,0.1939655172413792,0.9951563668805746,25.829741379310345,25.829741379310345,43624874123.82752,0.0,8586.146180889607,0.23,-0.1616379310344827,-0.9359966748211426,1.0763098708290022,4.0,0.1411208914678056,8.3728857435676,3.267526271224871,0.0873791859245683,0.9928811583217894,0.9888652977399324,0.9041048149888375,0.9778549889322024
7.460638678173726,2887198.2695395546,3004178870485400.0,54810390.1690674,-0.1293103448275862,0.0004573804573804,1077.3880556885429,0.1085354189891413,0.996621356050585,110167981.59088466,0.0271486507387364,-0.1967087630018739,0.0969827586206896,0.996621356050585,25.829741379310345,25.829741379310345,23771208923.47273,0.0,10998.065436439265,0.39,-0.1293103448275862,-0.9471378349780027,1.2033925495482256,5.0,0.1588623435615679,9.711145265825223,4.662344980409821,0.1100315767346226,0.991435438118847,0.98650757583196,0.9042435238277184,0.9731974864864752
9.731486734219056,3618162.290959248,1345044771574530.0,36674852.0320741,0.646551724137931,0.0001197757390417,1692.9476982699236,0.138739373004047,0.9956930368080574,19710869.67382443,1.1463023322430317,0.0600076860298271,0.1616379310344827,0.9956930368080574,25.829741379310345,25.829741379310345,478169860960.361,0.0,680.179815199155,0.24,0.6788793103448276,0.0681648293649923,1.2035865075389147,6.0,0.7188171366314414,4.56480863943736,1.9852908289797493,0.1252423757201147,0.9755490586022976,0.9526403175770832,0.909034513943694,0.90752555136317
7.761032177463967,16264.783346020997,81248769971.75926,285041.6986543535,-0.1293103448275862,0.0001273388773388,1240.6750743545035,0.1182775819246634,0.9244865895592572,669018.392796503,1.1532641317350605,0.015398634162536,0.4202586206896551,0.9244865895592572,25.829741379310345,25.829741379310345,359304959.94656605,0.0,7894.163544973764,0.05,0.1616379310344827,0.0711775808068482,0.669405920954034,4.0,0.7276143870972447,6.9471076337182485,2.2211297147246385,0.0741350577923564,0.9921294959545692,0.9862033461435696,0.9036614024552492,0.9725975074359086
7.885362220544497,8838112.35781293,2.198688298020649e+16,148279745.6843196,-0.4202586206896552,0.0003846153846153,1068.6729019893814,0.1066450430761927,0.9958071011491522,152584540.68878442,0.7598560120646527,-0.0518800460048041,0.6142241379310345,0.9958071011491522,25.829741379310345,25.829741379310345,1255191769506.622,0.0,2651.3103853880702,0.42,-0.2909482758620689,-0.1364566113869804,1.1717283944940928,6.0,0.4957578271347646,4.982491616069064,3.78422940333654,0.1089426736489655,0.9878788061813324,0.976876569852573,0.9100777010597773,0.9542884221968309
8.159126291120284,3551819.818520935,2326868379767827.0,48237624.10989815,-0.1616379310344827,0.0002598752598752,856.8729137168851,0.1669877011428807,0.995691054813668,106671009.11256903,0.2189143336902829,-0.160517061337639,0.1293103448275862,0.995691054813668,25.829741379310345,25.829741379310345,146557523052.2674,0.0,3704.324881252865,0.2,-0.1616379310344827,-0.6408043984067098,0.97611923375615,4.0,0.2975053389984882,8.628810673788905,4.296834101438436,0.1468100769462816,0.984880715699113,0.9774426608243976,0.9056383529491184,0.9553949578405304
7.722536878770977,3808542.475842315,4114507122929161.0,64144423.94260908,-0.1616379310344827,0.0003118503118503,1047.0428178941877,0.1179423441285214,0.9963311641641648,119613147.73960178,0.1364344968578563,-0.2217271151985732,0.1293103448275862,0.9963311641641648,25.829741379310345,25.829741379310345,187777533771.43735,0.0,5366.460571318396,0.53,-0.1616379310344827,-0.759890258109753,1.155737050340154,5.0,0.2360030844312459,8.168979458307264,3.639772945477772,0.111607537612784,0.9898271494186036,0.9838210890924431,0.9105412227642614,0.967904465713351
7.940675429052673,3294152.962453794,2564930607290985.0,50645143.96554703,0.1293103448275862,0.0003742203742203,965.1578317226204,0.123762125316662,0.9946518132764924,129244998.32298993,1.3758442166205689,0.0029683574479083,0.0969827586206896,0.9946518132764924,25.829741379310345,25.829741379310345,68195646928.4736,0.0,6680.565588578733,0.29,0.1293103448275862,0.1581939649036312,0.95954676895009,4.0,0.2229574674550106,7.514698353459145,4.473892760151746,0.1303073651087025,0.9874604041031032,0.9809428733853992,0.9038543065298942,0.9622495948154784
8.975155670452475,2227872.186781022,946225754111372.8,30760782.729172755,0.9375,0.0002127930682976,1008.4370562973808,0.1103445433700067,0.9886561297595222,6453371.6613178365,1.5938788811051112,0.3343392006689337,0.1939655172413793,0.9886561297595222,25.829741379310345,25.829741379310345,107641457927.8703,0.0,7764.312649936931,0.44,0.9375,0.2289539752342221,1.08956426060903,5.0,0.7881192515983614,5.6485408991290535,3.2042655255633408,0.1226516756867472,0.9856204207859008,0.9727488443864362,0.9060508601916956,0.9462415722469812
8.52987342040848,4750925.681291505,7126345153019348.0,84417682.703444,1.0991379310344829,0.000256116207951,1288.305318036692,0.0982633531336416,0.9975352781305488,7781983.947937374,5.801495885538019,0.7228736580189344,0.1939655172413792,0.9975352781305488,25.829741379310345,25.829741379310345,168608237990.70258,0.0,3919.3946622370463,0.55,1.0344827586206895,0.705947039642766,1.1550896585052337,5.0,0.6681569855034825,7.55528632573327,2.9194392144892385,0.091440644310457,0.9894726284910068,0.9799757924955644,0.9048257989944456,0.9603532444145688
8.182859011968771,138325.52303320658,3564716647039.3726,1888045.721649604,-0.7112068965517241,0.0002988565488565,758.7157540674913,0.1283508230224203,0.9942922576390664,1893289.682661869,0.0824571653061636,-0.6178125243269635,0.646551724137931,0.9942922576390664,25.829741379310345,25.829741379310345,13942982252.018251,0.0,1864.6493171677644,0.37,-0.2262931034482758,-0.847648169462962,0.984445311730011,16.0,0.5650441930453763,4.697538409254985,3.6413944704566266,0.1299898832978054,0.9857013645399232,0.976811308390476,0.920794426232634,0.9541606899682143
7.214701244476701,3963843.528867396,7036064992795374.0,83881255.3124676,-0.5172413793103449,0.0001611226611226,1508.9754598725194,0.1396887003787111,0.9953478912628032,50117497.48519387,0.0105946732105608,-0.5282625300968493,0.8081896551724138,0.9953478912628032,25.829741379310345,25.829741379310345,49047218312.35068,0.0,5683.663600511612,0.12,-0.8405172413793104,-0.979032794271708,1.0049098119669515,5.0,0.3071240789150024,5.441969179425264,2.5325171673760423,0.0723763573549049,0.9941749399200248,0.9902124777535756,0.9081326470674864,0.9805209740026612
7.904124392853859,37332.09672019881,392419823009.6335,626434.212834543,-0.1293103448275862,0.0001481288981288,1211.7472670953996,0.156351752425698,0.926165811805177,1659542.6158012585,1.975226318512176,0.0652452844943983,0.0969827586206896,0.926165811805177,25.829741379310345,25.829741379310345,360800375.2975749,0.0,4333.391203399889,0.05,0.1293103448275862,0.3277822303615066,0.5806064816970493,7.0,0.5013028269257513,7.835285255701619,2.207372692774415,0.0812982192299106,0.9895782515497892,0.9797899377194952,0.8994256025547067,0.9599895090289204
8.354269346238421,836588.2033294141,104866573705228.31,10240438.15982638,-0.2262931034482758,0.0005301455301455,566.1250637734196,0.1404104476300683,0.9959192775048292,26528000.97414337,0.96230873969971,-0.0121463936883137,0.5495689655172413,0.9959192775048292,25.829741379310345,25.829741379310345,39895697636.07899,0.0,4278.04727911528,0.45,0.1616379310344827,-0.0192076096578247,1.0693903244598515,3.0,0.2837201816194293,6.019022955280892,6.349712157995528,0.1895192097864265,0.9828467234357186,0.9713583940434168,0.9104180125338116,0.9435377312088664
9.403619885004929,44766.5231713977,253956937054.3217,503941.4024014317,-0.8728448275862069,0.0001146788990825,711.8393106122504,0.0876519187816582,0.9958610277997196,200788.73236045905,1.6830849416281646,0.1119854257767616,1.9719827586206895,0.9958610277997196,25.829741379310345,25.829741379310345,4928900977.528739,0.0,5808.783841639167,0.24,0.7112068965517241,0.2545893836717863,0.89701388096088,0.0,0.861118858939179,4.016624365670561,3.1140250717460765,0.1469436346990385,0.9792142572768722,0.961939420902276,0.905089374628722,0.9253290567952476
7.222553873628799,54474.90278312033,1770662613436.3071,1330662.4716419664,-0.1616379310344827,0.0002234927234927,2414.405432353245,0.147803314911108,0.9957203363239658,2356157.4369339254,0.5350505658846167,-0.0492683528708036,0.1293103448275862,0.9957203363239658,25.829741379310345,25.829741379310345,512902094.2700675,0.0,18871.681717675787,0.19,-0.1616379310344827,-0.3028886764048993,1.0931221036039591,1.0,0.2706287021105164,8.01630732858001,1.9848701235626829,0.0544650670748192,0.9934964543291076,0.9881786155953128,0.9153565814571892,0.9764972945715532
8.220356513592652,7925829.8552730465,1.1199567930384772e+16,105828011.08584046,-0.2262931034482758,0.0003586278586278,759.1505724422967,0.1949724440676006,0.996352734426057,231395696.5535141,0.5794690727702699,-0.1153333186967206,0.6142241379310345,0.996352734426057,25.829741379310345,25.829741379310345,309381952793.969,0.0,2759.3680202351047,0.5700000000000001,-0.2262931034482758,-0.2662482820838973,1.0533570121337616,6.0,0.2679974412457434,5.944497159417948,4.480582699855764,0.1484084629848502,0.9844594428741362,0.9752038896284896,0.9079970307459412,0.951023372520136
8.419683875152382,7390416.981019707,9165557112189174.0,95736916.1410016,0.1939655172413793,0.0002858627858627,946.6235118221596,0.1128155609850591,0.9940531271314802,202985703.1451243,1.546183650094934,0.0595959356270603,0.5495689655172413,0.9940531271314802,25.829741379310345,25.829741379310345,359285956210.9604,0.0,2247.411501428969,0.29,0.1616379310344827,0.2145107050995984,1.048498911971146,5.0,0.2999831724837217,5.728300542756697,3.541738550314757,0.1389558973853669,0.9816099839352384,0.9668474322703208,0.9092713370668696,0.9347952663795268
8.02089556008974,115747.76913227154,3017298515441.753,1737037.2809590911,-0.1293103448275862,0.0002910602910602,987.4595772400388,0.1553842191203899,0.996248619219518,5404097.5354175335,1.0458213912830605,0.007899735962582,0.3879310344827586,0.996248619219518,25.829741379310345,25.829741379310345,1480320252.0012488,0.0,2526.8434274840306,0.28,0.1293103448275862,0.0223975521413054,0.7375859572779575,2.0,0.3044143380435809,7.450409733937175,3.7943270074649904,0.1168740102712285,0.9877479945080064,0.9808419712878276,0.9089478605068582,0.96205153464261
7.959848134705655,1341553.7650793944,459505683803255.5,21436083.686234653,-0.2262931034482758,0.0001533264033264,1499.8271678898643,0.0885522080434386,0.9934494417053292,36727255.901889086,0.3727926514222179,-0.1964309921805862,0.1616379310344827,0.9934494417053292,25.829741379310345,25.829741379310345,67980995705.18098,0.0,2547.175756858041,0.14,-0.1939655172413793,-0.4568842555559961,1.1830267469635602,5.0,0.3189513700613086,5.999970956506108,2.3641004806094257,0.0921228987118832,0.9884002591393606,0.9793140290220284,0.911000616464538,0.9590567782422942
8.149531188744145,46809.16319861627,433980496702.633,658771.96107806,0.1939655172413793,0.0001585239085239,1234.8382422239267,0.1347825650360275,0.9904350275104788,1688019.9770196546,1.4966955262764243,0.0677958459202952,0.3879310344827586,0.9904350275104788,25.829741379310345,25.829741379310345,1940078745.4467363,0.0,1210.0073711378388,0.15,0.1616379310344827,0.1989411688565792,1.1964314789958002,5.0,0.3315484854696038,6.673198528340539,2.52640391618834,0.1024106033801444,0.9874467406231136,0.9804044791447664,0.9167851128330652,0.9611933127219564
8.186645408435322,88200.71194092353,1267201632713.3506,1125700.507556673,-0.1939655172413793,0.0009953222453222,445.4530971271605,0.1515048935040815,0.987516830771245,3519604.812026892,1.4309682707187656,0.042086895600387,0.4202586206896551,0.987516830771245,25.829741379310345,25.829741379310345,676078632.2277167,0.0,8469.062411358005,0.75,0.1616379310344827,0.1772825568765408,0.8927142592708965,6.0,0.3433484413133625,6.755310595452926,9.725469880466004,0.2372838885062285,0.9837528346867376,0.9774105989290944,0.9090932340494632,0.955332407571562
7.977374197095425,6986702.0460511865,1.186296255894365e+16,108917228.01716746,-0.1616379310344827,0.0004054054054054,951.0969010458834,0.1048711524435061,0.996360685567634,171576916.49671277,0.0785892486025965,-0.2818076072405819,0.1293103448275862,0.996360685567634,25.829741379310345,25.829741379310345,285643546484.4388,0.0,1686.7244838262664,0.38,-0.1616379310344827,-0.8542739996631423,1.0606555320959328,5.0,0.2467319676557002,6.869170144041374,4.695963807288411,0.1321505821739066,0.9868912368560108,0.9760148360474514,0.9059983243355122,0.9526059015341862
8.159728681886808,1404069.5276953632,363550934027195.6,19067011.670086,-0.1939655172413793,0.0004443866943866,711.8875963583033,0.144454808139551,0.9970181521182778,47038837.99117072,0.8799487691958735,-0.0354520113095391,0.4849137931034483,0.9970181521182778,25.829741379310345,25.829741379310345,88822284087.75038,0.0,3023.488063882042,0.49,-0.1939655172413793,-0.0638587778407796,0.8036019670414305,5.0,0.2828012836722513,6.259098855159248,5.373198905521058,0.1603104919384174,0.9849318125953368,0.975597298580568,0.9142838438956732,0.95179084824984
9.50621372697196,1649577.9335811394,320686566949440.94,17907723.6674414,1.228448275862069,0.0002599388379204,694.2323373846214,0.0971933281664393,0.9959288311406188,2981057.2035386576,0.6128389627316065,-0.2652010493984041,0.2586206896551724,0.9959288311406188,25.829741379310345,25.829741379310345,206119015994.8435,0.0,1720.0541681775476,0.74,-1.0668103448275863,-0.240049407420486,1.029242876279623,9.0,1.0800638681627073,5.006134688255873,3.939470572329423,0.1668637846795031,0.9766967187636796,0.952278244686862,0.9118004167414218,0.9068361893448827
8.352332583567156,242636.4032307519,8599318419320.251,2932459.448879089,-0.2262931034482758,0.0006574844074844,496.24876776893694,0.1113671320069843,0.9957606535003216,10099865.308949845,0.603684149668921,-0.0596200369839795,0.3556034482758621,0.9957606535003216,25.829741379310345,25.829741379310345,4769297998.409158,0.0,2311.418341057056,0.48,-0.1616379310344827,-0.247128370267236,0.8306206493518808,2.0,0.2587107734512446,7.220828405155563,7.547066821105296,0.2093688048974806,0.981937337845736,0.9712542321666088,0.9073149953776136,0.9433355488718828
8.232900282992244,983603.9765228272,279555566252922.1,16719915.258544885,-0.1939655172413793,0.0001923076923076,2324.884666648871,0.1009060581476189,0.9949319708397244,20362616.610611893,0.0810249591147617,-0.4453935112430588,0.1616379310344827,0.9949319708397244,25.829741379310345,25.829741379310345,68274308338.92561,0.0,478.9693935833387,0.15,-0.1939655172413793,-0.8500960437007632,1.2323275781793297,10.0,0.568068024359564,7.207054775458934,2.0800431483003905,0.0782477580402898,0.986717276123643,0.9685185009286076,0.9085891883413416,0.9380297386735088
8.476937326262256,1110520.6707293722,156719502789466.8,12518766.025030851,0.1939655172413793,0.0007250519750519,425.642253346251,0.1221189342564498,0.9916634911892374,30912461.623656925,1.3864694024919038,0.0347287498772677,0.1293103448275862,0.9916634911892374,25.829741379310345,25.829741379310345,60066110778.52242,0.0,1748.5268490716385,0.71,0.1616379310344827,0.1619419055146317,1.1055718709098428,5.0,0.3542843946503852,5.76694145793815,7.036798176727808,0.2183735492475569,0.9797133935075276,0.9700630955739258,0.918844097825878,0.9410232253870596
7.65910817921455,14248.64541898577,68201483607.4631,261154.13764185912,0.2262931034482758,0.0004287941787941,1106.9327600392153,0.139327041159021,0.9958414351059622,581688.1706118709,0.9738866436366634,0.0188474576403918,0.3879310344827586,0.9958414351059622,25.829741379310345,25.829741379310345,238733404.20291016,0.0,4211.124423722764,0.38,-0.1293103448275862,-0.0132294103349449,0.8062860652648673,0.0,0.5360230432456998,7.091182743625442,4.327235771081552,0.1086210533866274,0.9901620353815668,0.984484288198888,0.9041164425195272,0.9692097327362772
7.895495736426581,4717634.420367297,5926639495446394.0,76984670.5224254,-0.1939655172413793,0.0002884615384615,1287.9020029008163,0.1068241258349871,0.997312251500522,133611559.33671711,0.0635517397454837,-0.2480985798996296,0.1616379310344827,0.997312251500522,25.829741379310345,25.829741379310345,57193326985.76511,0.0,1768.4911636148313,0.26,-0.1939655172413793,-0.8804914939809282,1.2111501050757496,6.0,0.2093407024355485,8.22129540985603,3.074619491946772,0.1046949522755878,0.9885034803113796,0.9797778021600037,0.9143447857237856,0.9599653304829224
7.412293106223042,13550845.432661451,6.081042792698778e+16,246597704.6263565,0.2909482758620689,0.0004261954261954,832.956244046116,0.1513593107224897,0.9979762942871452,307783201.8195417,30.03929849615188,0.2877767021670567,0.1939655172413793,0.9979762942871452,25.829741379310345,25.829741379310345,364610708218.0681,0.0,8037.699593038586,0.28,0.2262931034482758,0.9355655540911162,0.8859311179406328,5.0,0.177024921689678,7.365351712212734,5.123127076766373,0.1209659419502064,0.9921323064300333,0.9887869132373304,0.9062226390233752,0.977699837128156
7.825488313003942,1485158.3114392415,612307486103590.1,24744847.66781946,-0.2909482758620689,0.0002364864864864,1276.8579988054742,0.1097197595675329,0.995442292106102,35188288.1809316,0.0907773741072761,-0.2990756604149927,0.1939655172413793,0.995442292106102,25.829741379310345,25.829741379310345,55545655564.22828,0.0,2044.2136953694187,0.18,-0.2262931034482758,-0.8335547174663924,1.0822327028893357,6.0,0.2724047576866664,7.786249351257869,3.066966147010508,0.1011074943274047,0.9893784568692056,0.9821881043036118,0.9079561445259962,0.964693823261808
